country	year	pop	continent	lifeExp	gdpPercap	Continent_meanlifeExp	minLifeExp	meanlifeexpbyyear
Korea, Dem. Rep.	1982	17647518	Asia	69.1	4106.525293	61.1185600859081	50.056	61.5747159471937
Korea, Dem. Rep.	1987	19067554	Asia	70.647	4106.492315	61.1185600859081	50.056	63.5371015638466
Korea, Dem. Rep.	1992	20711375	Asia	69.978	3726.063507	61.1185600859081	50.056	65.1487439322734
Korea, Dem. Rep.	1997	21585105	Asia	67.727	1690.756814	61.1185600859081	50.056	66.7709212276375
Korea, Dem. Rep.	2002	22215365	Asia	66.662	1646.758151	61.1185600859081	50.056	68.1373185404793
Korea, Dem. Rep.	2007	23301725	Asia	67.297	1593.06548	61.1185600859081	50.056	69.4438630420502
Thailand	1952	21289402	Asia	50.848	757.7974177	61.1185600859081	50.848	42.9411433823233
Thailand	1957	25041917	Asia	53.63	793.5774148	61.1185600859081	50.848	47.2883493522573
Thailand	1962	29263397	Asia	56.061	1002.199172	61.1185600859081	50.848	46.5736939433803
Thailand	1967	34024249	Asia	58.285	1295.46066	61.1185600859081	50.848	53.8826096143001
Thailand	1972	39276153	Asia	60.405	1524.358936	61.1185600859081	50.848	57.5215851305976
Thailand	1977	44148285	Asia	62.494	1961.224635	61.1185600859081	50.848	59.5564806946822
Thailand	1982	48827160	Asia	64.597	2393.219781	61.1185600859081	50.848	61.5747159471937
Thailand	1987	52910342	Asia	66.084	2982.653773	61.1185600859081	50.848	63.5371015638466
Thailand	1992	56667095	Asia	67.298	4616.896545	61.1185600859081	50.848	65.1487439322734
Thailand	1997	60216677	Asia	67.521	5852.625497	61.1185600859081	50.848	66.7709212276375
Thailand	2002	62806748	Asia	68.564	5913.187529	61.1185600859081	50.848	68.1373185404793
Thailand	2007	65068149	Asia	70.616	7458.396327	61.1185600859081	50.848	69.4438630420502
Bahrain	1952	120447	Asia	50.939	9867.084765	61.1185600859081	50.939	42.9411433823233
Bahrain	1957	138655	Asia	53.832	11635.79945	61.1185600859081	50.939	47.2883493522573
Bahrain	1962	171863	Asia	56.923	12753.27514	61.1185600859081	50.939	46.5736939433803
Bahrain	1967	202182	Asia	59.923	14804.6727	61.1185600859081	50.939	53.8826096143001
Bahrain	1972	230800	Asia	63.3	18268.65839	61.1185600859081	50.939	57.5215851305976
Bahrain	1977	297410	Asia	65.593	19340.10196	61.1185600859081	50.939	59.5564806946822
Bahrain	1982	377967	Asia	69.052	19211.14731	61.1185600859081	50.939	61.5747159471937
Bahrain	1987	454612	Asia	70.75	18524.02406	61.1185600859081	50.939	63.5371015638466
Bahrain	1992	529491	Asia	72.601	19035.57917	61.1185600859081	50.939	65.1487439322734
Bahrain	1997	598561	Asia	73.925	20292.01679	61.1185600859081	50.939	66.7709212276375
Bahrain	2002	656397	Asia	74.795	23403.55927	61.1185600859081	50.939	68.1373185404793
Bahrain	2007	708573	Asia	75.635	29796.04834	61.1185600859081	50.939	69.4438630420502
Kuwait	1952	160000	Asia	55.565	108382.3529	61.1185600859081	55.565	42.9411433823233
Kuwait	1957	212846	Asia	58.033	113523.1329	61.1185600859081	55.565	47.2883493522573
Kuwait	1962	358266	Asia	60.47	95458.11176	61.1185600859081	55.565	46.5736939433803
Kuwait	1967	575003	Asia	64.624	80894.88326	61.1185600859081	55.565	53.8826096143001
Kuwait	1972	841934	Asia	67.712	109347.867	61.1185600859081	55.565	57.5215851305976
Kuwait	1977	1140357	Asia	69.343	59265.47714	61.1185600859081	55.565	59.5564806946822
Kuwait	1982	1497494	Asia	71.309	31354.03573	61.1185600859081	55.565	61.5747159471937
Kuwait	1987	1891487	Asia	74.174	28118.42998	61.1185600859081	55.565	63.5371015638466
Kuwait	1992	1418095	Asia	75.19	34932.91959	61.1185600859081	55.565	65.1487439322734
Kuwait	1997	1765345	Asia	76.156	40300.61996	61.1185600859081	55.565	66.7709212276375
Kuwait	2002	2111561	Asia	76.904	35110.10566	61.1185600859081	55.565	68.1373185404793
Kuwait	2007	2505559	Asia	77.588	47306.98978	61.1185600859081	55.565	69.4438630420502
Lebanon	1952	1439529	Asia	55.928	4834.804067	61.1185600859081	55.928	42.9411433823233
Lebanon	1957	1647412	Asia	59.489	6089.786934	61.1185600859081	55.928	47.2883493522573
Lebanon	1962	1886848	Asia	62.094	5714.560611	61.1185600859081	55.928	46.5736939433803
Lebanon	1967	2186894	Asia	63.87	6006.983042	61.1185600859081	55.928	53.8826096143001
Lebanon	1972	2680018	Asia	65.421	7486.384341	61.1185600859081	55.928	57.5215851305976
Lebanon	1977	3115787	Asia	66.099	8659.696836	61.1185600859081	55.928	59.5564806946822
Lebanon	1982	3086876	Asia	66.983	7640.519521	61.1185600859081	55.928	61.5747159471937
Lebanon	1987	3089353	Asia	67.926	5377.091329	61.1185600859081	55.928	63.5371015638466
Lebanon	1992	3219994	Asia	69.292	6890.806854	61.1185600859081	55.928	65.1487439322734
Lebanon	1997	3430388	Asia	70.265	8754.96385	61.1185600859081	55.928	66.7709212276375
Lebanon	2002	3677780	Asia	71.028	9313.93883	61.1185600859081	55.928	68.1373185404793
Lebanon	2007	3921278	Asia	71.993	10461.05868	61.1185600859081	55.928	69.4438630420502
Sri Lanka	1952	7982342	Asia	57.593	1083.53203	61.1185600859081	57.593	42.9411433823233
Sri Lanka	1957	9128546	Asia	61.456	1072.546602	61.1185600859081	57.593	47.2883493522573
Sri Lanka	1962	10421936	Asia	62.192	1074.47196	61.1185600859081	57.593	46.5736939433803
Sri Lanka	1967	11737396	Asia	64.266	1135.514326	61.1185600859081	57.593	53.8826096143001
Sri Lanka	1972	13016733	Asia	65.042	1213.39553	61.1185600859081	57.593	57.5215851305976
Sri Lanka	1977	14116836	Asia	65.949	1348.775651	61.1185600859081	57.593	59.5564806946822
Sri Lanka	1982	15410151	Asia	68.757	1648.079789	61.1185600859081	57.593	61.5747159471937
Sri Lanka	1987	16495304	Asia	69.011	1876.766827	61.1185600859081	57.593	63.5371015638466
Sri Lanka	1992	17587060	Asia	70.379	2153.739222	61.1185600859081	57.593	65.1487439322734
Sri Lanka	1997	18698655	Asia	70.457	2664.477257	61.1185600859081	57.593	66.7709212276375
Sri Lanka	2002	19576783	Asia	70.815	3015.378833	61.1185600859081	57.593	68.1373185404793
Sri Lanka	2007	20378239	Asia	72.396	3970.095407	61.1185600859081	57.593	69.4438630420502
Taiwan	1952	8550362	Asia	58.5	1206.947913	61.1185600859081	58.5	42.9411433823233
Taiwan	1957	10164215	Asia	62.4	1507.86129	61.1185600859081	58.5	47.2883493522573
Taiwan	1962	11918938	Asia	65.2	1822.879028	61.1185600859081	58.5	46.5736939433803
Taiwan	1967	13648692	Asia	67.5	2643.858681	61.1185600859081	58.5	53.8826096143001
Taiwan	1972	15226039	Asia	69.39	4062.523897	61.1185600859081	58.5	57.5215851305976
Taiwan	1977	16785196	Asia	70.59	5596.519826	61.1185600859081	58.5	59.5564806946822
Taiwan	1982	18501390	Asia	72.16	7426.354774	61.1185600859081	58.5	61.5747159471937
Taiwan	1987	19757799	Asia	73.4	11054.56175	61.1185600859081	58.5	63.5371015638466
Taiwan	1992	20686918	Asia	74.26	15215.6579	61.1185600859081	58.5	65.1487439322734
Taiwan	1997	21628605	Asia	75.25	20206.82098	61.1185600859081	58.5	66.7709212276375
Taiwan	2002	22454239	Asia	76.99	23235.42329	61.1185600859081	58.5	68.1373185404793
Taiwan	2007	23174294	Asia	78.4	28718.27684	61.1185600859081	58.5	69.4438630420502
Singapore	1952	1127000	Asia	60.396	2315.138227	61.1185600859081	60.396	42.9411433823233
Singapore	1957	1445929	Asia	63.179	2843.104409	61.1185600859081	60.396	47.2883493522573
Singapore	1962	1750200	Asia	65.798	3674.735572	61.1185600859081	60.396	46.5736939433803
Singapore	1967	1977600	Asia	67.946	4977.41854	61.1185600859081	60.396	53.8826096143001
Singapore	1972	2152400	Asia	69.521	8597.756202	61.1185600859081	60.396	57.5215851305976
Singapore	1977	2325300	Asia	70.795	11210.08948	61.1185600859081	60.396	59.5564806946822
Singapore	1982	2651869	Asia	71.76	15169.16112	61.1185600859081	60.396	61.5747159471937
Singapore	1987	2794552	Asia	73.56	18861.53081	61.1185600859081	60.396	63.5371015638466
Singapore	1992	3235865	Asia	75.788	24769.8912	61.1185600859081	60.396	65.1487439322734
Singapore	1997	3802309	Asia	77.158	33519.4766	61.1185600859081	60.396	66.7709212276375
Singapore	2002	4197776	Asia	78.77	36023.1054	61.1185600859081	60.396	68.1373185404793
Singapore	2007	4553009	Asia	79.972	47143.17964	61.1185600859081	60.396	69.4438630420502
Hong Kong, China	1952	2125900	Asia	60.96	3054.421209	61.1185600859081	60.96	42.9411433823233
Hong Kong, China	1957	2736300	Asia	64.75	3629.076457	61.1185600859081	60.96	47.2883493522573
Hong Kong, China	1962	3305200	Asia	67.65	4692.648272	61.1185600859081	60.96	46.5736939433803
Hong Kong, China	1967	3722800	Asia	70	6197.962814	61.1185600859081	60.96	53.8826096143001
Hong Kong, China	1972	4115700	Asia	72	8315.928145	61.1185600859081	60.96	57.5215851305976
Hong Kong, China	1977	4583700	Asia	73.6	11186.14125	61.1185600859081	60.96	59.5564806946822
Hong Kong, China	1982	5264500	Asia	75.45	14560.53051	61.1185600859081	60.96	61.5747159471937
Hong Kong, China	1987	5584510	Asia	76.2	20038.47269	61.1185600859081	60.96	63.5371015638466
Hong Kong, China	1992	5829696	Asia	77.601	24757.60301	61.1185600859081	60.96	65.1487439322734
Hong Kong, China	1997	6495918	Asia	80	28377.63219	61.1185600859081	60.96	66.7709212276375
Hong Kong, China	2002	6762476	Asia	81.495	30209.01516	61.1185600859081	60.96	68.1373185404793
Hong Kong, China	2007	6980412	Asia	82.208	39724.97867	61.1185600859081	60.96	69.4438630420502
Japan	1952	86459025	Asia	63.03	3216.956347	61.1185600859081	63.03	42.9411433823233
Japan	1957	91563009	Asia	65.5	4317.694365	61.1185600859081	63.03	47.2883493522573
Japan	1962	95831757	Asia	68.73	6576.649461	61.1185600859081	63.03	46.5736939433803
Japan	1967	100825279	Asia	71.43	9847.788607	61.1185600859081	63.03	53.8826096143001
Japan	1972	107188273	Asia	73.42	14778.78636	61.1185600859081	63.03	57.5215851305976
Japan	1977	113872473	Asia	75.38	16610.37701	61.1185600859081	63.03	59.5564806946822
Japan	1982	118454974	Asia	77.11	19384.10571	61.1185600859081	63.03	61.5747159471937
Japan	1987	122091325	Asia	78.67	22375.94189	61.1185600859081	63.03	63.5371015638466
Japan	1992	124329269	Asia	79.36	26824.89511	61.1185600859081	63.03	65.1487439322734
Japan	1997	125956499	Asia	80.69	28816.58499	61.1185600859081	63.03	66.7709212276375
Japan	2002	127065841	Asia	82	28604.5919	61.1185600859081	63.03	68.1373185404793
Japan	2007	127467972	Asia	82.603	31656.06806	61.1185600859081	63.03	69.4438630420502
Israel	1952	1620914	Asia	65.39	4086.522128	61.1185600859081	65.39	42.9411433823233
Israel	1957	1944401	Asia	67.84	5385.278451	61.1185600859081	65.39	47.2883493522573
Israel	1962	2310904	Asia	69.39	7105.630706	61.1185600859081	65.39	46.5736939433803
Israel	1967	2693585	Asia	70.75	8393.741404	61.1185600859081	65.39	53.8826096143001
Israel	1972	3095893	Asia	71.63	12786.93223	61.1185600859081	65.39	57.5215851305976
Israel	1977	3495918	Asia	73.06	13306.61921	61.1185600859081	65.39	59.5564806946822
Israel	1982	3858421	Asia	74.45	15367.0292	61.1185600859081	65.39	61.5747159471937
Israel	1987	4203148	Asia	75.6	17122.47986	61.1185600859081	65.39	63.5371015638466
Israel	1992	4936550	Asia	76.93	18051.52254	61.1185600859081	65.39	65.1487439322734
Israel	1997	5531387	Asia	78.269	20896.60924	61.1185600859081	65.39	66.7709212276375
Israel	2002	6029529	Asia	79.696	21905.59514	61.1185600859081	65.39	68.1373185404793
Israel	2007	6426679	Asia	80.745	25523.2771	61.1185600859081	65.39	69.4438630420502
Haiti	1952	3201488	Americas	37.579	1840.366939	69.5069109308435	37.579	60.2359897329338
Haiti	1957	3507701	Americas	40.696	1726.887882	69.5069109308435	37.579	62.0180618513162
Haiti	1962	3880130	Americas	43.59	1796.589032	69.5069109308435	37.579	63.4370609609239
Haiti	1967	4318137	Americas	46.243	1452.057666	69.5069109308435	37.579	64.5063011462444
Haiti	1972	4698301	Americas	48.042	1654.456946	69.5069109308435	37.579	65.7049002213137
Haiti	1977	4908554	Americas	49.923	1874.298931	69.5069109308435	37.579	67.6059124291115
Haiti	1982	5198399	Americas	51.461	2011.159549	69.5069109308435	37.579	69.1926449461671
Haiti	1987	5756203	Americas	53.636	1823.015995	69.5069109308435	37.579	70.3581433692225
Haiti	1992	6326682	Americas	55.089	1456.309517	69.5069109308435	37.579	71.7217653328176
Haiti	1997	6913545	Americas	56.671	1341.726931	69.5069109308435	37.579	73.1915383614987
Haiti	2002	7607651	Americas	58.137	1270.364932	69.5069109308435	37.579	74.2473579779438
Haiti	2007	8502814	Americas	60.916	1201.637154	69.5069109308435	37.579	75.3566822274303
Bolivia	1952	2883315	Americas	40.414	2677.326347	69.5069109308435	40.414	60.2359897329338
Bolivia	1957	3211738	Americas	41.89	2127.686326	69.5069109308435	40.414	62.0180618513162
Bolivia	1962	3593918	Americas	43.428	2180.972546	69.5069109308435	40.414	63.4370609609239
Bolivia	1967	4040665	Americas	45.032	2586.886053	69.5069109308435	40.414	64.5063011462444
Bolivia	1972	4565872	Americas	46.714	2980.331339	69.5069109308435	40.414	65.7049002213137
Bolivia	1977	5079716	Americas	50.023	3548.097832	69.5069109308435	40.414	67.6059124291115
Bolivia	1982	5642224	Americas	53.859	3156.510452	69.5069109308435	40.414	69.1926449461671
Bolivia	1987	6156369	Americas	57.251	2753.69149	69.5069109308435	40.414	70.3581433692225
Bolivia	1992	6893451	Americas	59.957	2961.699694	69.5069109308435	40.414	71.7217653328176
Bolivia	1997	7693188	Americas	62.05	3326.143191	69.5069109308435	40.414	73.1915383614987
Bolivia	2002	8445134	Americas	63.883	3413.26269	69.5069109308435	40.414	74.2473579779438
Bolivia	2007	9119152	Americas	65.554	3822.137084	69.5069109308435	40.414	75.3566822274303
Honduras	1952	1517453	Americas	41.912	2194.926204	69.5069109308435	41.912	60.2359897329338
Honduras	1957	1770390	Americas	44.665	2220.487682	69.5069109308435	41.912	62.0180618513162
Honduras	1962	2090162	Americas	48.041	2291.156835	69.5069109308435	41.912	63.4370609609239
Honduras	1967	2500689	Americas	50.924	2538.269358	69.5069109308435	41.912	64.5063011462444
Honduras	1972	2965146	Americas	53.884	2529.842345	69.5069109308435	41.912	65.7049002213137
Honduras	1977	3055235	Americas	57.402	3203.208066	69.5069109308435	41.912	67.6059124291115
Honduras	1982	3669448	Americas	60.909	3121.760794	69.5069109308435	41.912	69.1926449461671
Honduras	1987	4372203	Americas	64.492	3023.096699	69.5069109308435	41.912	70.3581433692225
Honduras	1992	5077347	Americas	66.399	3081.694603	69.5069109308435	41.912	71.7217653328176
Honduras	1997	5867957	Americas	67.659	3160.454906	69.5069109308435	41.912	73.1915383614987
Honduras	2002	6677328	Americas	68.565	3099.72866	69.5069109308435	41.912	74.2473579779438
Honduras	2007	7483763	Americas	70.198	3548.330846	69.5069109308435	41.912	75.3566822274303
Guatemala	1952	3146381	Americas	42.023	2428.237769	69.5069109308435	42.023	60.2359897329338
Guatemala	1957	3640876	Americas	44.142	2617.155967	69.5069109308435	42.023	62.0180618513162
Guatemala	1962	4208858	Americas	46.954	2750.364446	69.5069109308435	42.023	63.4370609609239
Guatemala	1967	4690773	Americas	50.016	3242.531147	69.5069109308435	42.023	64.5063011462444
Guatemala	1972	5149581	Americas	53.738	4031.408271	69.5069109308435	42.023	65.7049002213137
Guatemala	1977	5703430	Americas	56.029	4879.992748	69.5069109308435	42.023	67.6059124291115
Guatemala	1982	6395630	Americas	58.137	4820.49479	69.5069109308435	42.023	69.1926449461671
Guatemala	1987	7326406	Americas	60.782	4246.485974	69.5069109308435	42.023	70.3581433692225
Guatemala	1992	8486949	Americas	63.373	4439.45084	69.5069109308435	42.023	71.7217653328176
Guatemala	1997	9803875	Americas	66.322	4684.313807	69.5069109308435	42.023	73.1915383614987
Guatemala	2002	11178650	Americas	68.978	4858.347495	69.5069109308435	42.023	74.2473579779438
Guatemala	2007	12572928	Americas	70.259	5186.050003	69.5069109308435	42.023	75.3566822274303
Nicaragua	1952	1165790	Americas	42.314	3112.363948	69.5069109308435	42.314	60.2359897329338
Nicaragua	1957	1358828	Americas	45.432	3457.415947	69.5069109308435	42.314	62.0180618513162
Nicaragua	1962	1590597	Americas	48.632	3634.364406	69.5069109308435	42.314	63.4370609609239
Nicaragua	1967	1865490	Americas	51.884	4643.393534	69.5069109308435	42.314	64.5063011462444
Nicaragua	1972	2182908	Americas	55.151	4688.593267	69.5069109308435	42.314	65.7049002213137
Nicaragua	1977	2554598	Americas	57.47	5486.371089	69.5069109308435	42.314	67.6059124291115
Nicaragua	1982	2979423	Americas	59.298	3470.338156	69.5069109308435	42.314	69.1926449461671
Nicaragua	1987	3344353	Americas	62.008	2955.984375	69.5069109308435	42.314	70.3581433692225
Nicaragua	1992	4017939	Americas	65.843	2170.151724	69.5069109308435	42.314	71.7217653328176
Nicaragua	1997	4609572	Americas	68.426	2253.023004	69.5069109308435	42.314	73.1915383614987
Nicaragua	2002	5146848	Americas	70.836	2474.548819	69.5069109308435	42.314	74.2473579779438
Nicaragua	2007	5675356	Americas	72.899	2749.320965	69.5069109308435	42.314	75.3566822274303
Peru	1952	8025700	Americas	43.902	3758.523437	69.5069109308435	43.902	60.2359897329338
Peru	1957	9146100	Americas	46.263	4245.256698	69.5069109308435	43.902	62.0180618513162
Peru	1962	10516500	Americas	49.096	4957.037982	69.5069109308435	43.902	63.4370609609239
Peru	1967	12132200	Americas	51.445	5788.09333	69.5069109308435	43.902	64.5063011462444
Peru	1972	13954700	Americas	55.448	5937.827283	69.5069109308435	43.902	65.7049002213137
Peru	1977	15990099	Americas	58.447	6281.290855	69.5069109308435	43.902	67.6059124291115
Peru	1982	18125129	Americas	61.406	6434.501797	69.5069109308435	43.902	69.1926449461671
Peru	1987	20195924	Americas	64.134	6360.943444	69.5069109308435	43.902	70.3581433692225
Peru	1992	22430449	Americas	66.458	4446.380924	69.5069109308435	43.902	71.7217653328176
Peru	1997	24748122	Americas	68.386	5838.347657	69.5069109308435	43.902	73.1915383614987
Peru	2002	26769436	Americas	69.906	5909.020073	69.5069109308435	43.902	74.2473579779438
Peru	2007	28674757	Americas	71.421	7408.905561	69.5069109308435	43.902	75.3566822274303
El Salvador	1952	2042865	Americas	45.262	3048.3029	69.5069109308435	45.262	60.2359897329338
El Salvador	1957	2355805	Americas	48.57	3421.523218	69.5069109308435	45.262	62.0180618513162
El Salvador	1962	2747687	Americas	52.307	3776.803627	69.5069109308435	45.262	63.4370609609239
El Salvador	1967	3232927	Americas	55.855	4358.595393	69.5069109308435	45.262	64.5063011462444
El Salvador	1972	3790903	Americas	58.207	4520.246008	69.5069109308435	45.262	65.7049002213137
El Salvador	1977	4282586	Americas	56.696	5138.922374	69.5069109308435	45.262	67.6059124291115
El Salvador	1982	4474873	Americas	56.604	4098.344175	69.5069109308435	45.262	69.1926449461671
El Salvador	1987	4842194	Americas	63.154	4140.442097	69.5069109308435	45.262	70.3581433692225
El Salvador	1992	5274649	Americas	66.798	4444.2317	69.5069109308435	45.262	71.7217653328176
El Salvador	1997	5783439	Americas	69.535	5154.825496	69.5069109308435	45.262	73.1915383614987
El Salvador	2002	6353681	Americas	70.734	5351.568666	69.5069109308435	45.262	74.2473579779438
El Salvador	2007	6939688	Americas	71.878	5728.353514	69.5069109308435	45.262	75.3566822274303
Dominican Republic	1952	2491346	Americas	45.928	1397.717137	69.5069109308435	45.928	60.2359897329338
Dominican Republic	1957	2923186	Americas	49.828	1544.402995	69.5069109308435	45.928	62.0180618513162
Dominican Republic	1962	3453434	Americas	53.459	1662.137359	69.5069109308435	45.928	63.4370609609239
Dominican Republic	1967	4049146	Americas	56.751	1653.723003	69.5069109308435	45.928	64.5063011462444
Dominican Republic	1972	4671329	Americas	59.631	2189.874499	69.5069109308435	45.928	65.7049002213137
Dominican Republic	1977	5302800	Americas	61.788	2681.9889	69.5069109308435	45.928	67.6059124291115
Dominican Republic	1982	5968349	Americas	63.727	2861.092386	69.5069109308435	45.928	69.1926449461671
Dominican Republic	1987	6655297	Americas	66.046	2899.842175	69.5069109308435	45.928	70.3581433692225
Dominican Republic	1992	7351181	Americas	68.457	3044.214214	69.5069109308435	45.928	71.7217653328176
Dominican Republic	1997	7992357	Americas	69.957	3614.101285	69.5069109308435	45.928	73.1915383614987
Dominican Republic	2002	8650322	Americas	70.847	4563.808154	69.5069109308435	45.928	74.2473579779438
Dominican Republic	2007	9319622	Americas	72.235	6025.374752	69.5069109308435	45.928	75.3566822274303
Ecuador	1952	3548753	Americas	48.357	3522.110717	69.5069109308435	48.357	60.2359897329338
Ecuador	1957	4058385	Americas	51.356	3780.546651	69.5069109308435	48.357	62.0180618513162
Ecuador	1962	4681707	Americas	54.64	4086.114078	69.5069109308435	48.357	63.4370609609239
Ecuador	1967	5432424	Americas	56.678	4579.074215	69.5069109308435	48.357	64.5063011462444
Ecuador	1972	6298651	Americas	58.796	5280.99471	69.5069109308435	48.357	65.7049002213137
Ecuador	1977	7278866	Americas	61.31	6679.62326	69.5069109308435	48.357	67.6059124291115
Ecuador	1982	8365850	Americas	64.342	7213.791267	69.5069109308435	48.357	69.1926449461671
Ecuador	1987	9545158	Americas	67.231	6481.776993	69.5069109308435	48.357	70.3581433692225
Ecuador	1992	10748394	Americas	69.613	7103.702595	69.5069109308435	48.357	71.7217653328176
Ecuador	1997	11911819	Americas	72.312	7429.455877	69.5069109308435	48.357	73.1915383614987
Ecuador	2002	12921234	Americas	74.173	5773.044512	69.5069109308435	48.357	74.2473579779438
Ecuador	2007	13755680	Americas	74.994	6873.262326	69.5069109308435	48.357	75.3566822274303
Colombia	1952	12350771	Americas	50.643	2144.115096	69.5069109308435	50.643	60.2359897329338
Colombia	1957	14485993	Americas	55.118	2323.805581	69.5069109308435	50.643	62.0180618513162
Colombia	1962	17009885	Americas	57.863	2492.351109	69.5069109308435	50.643	63.4370609609239
Colombia	1967	19764027	Americas	59.963	2678.729839	69.5069109308435	50.643	64.5063011462444
Colombia	1972	22542890	Americas	61.623	3264.660041	69.5069109308435	50.643	65.7049002213137
Colombia	1977	25094412	Americas	63.837	3815.80787	69.5069109308435	50.643	67.6059124291115
Colombia	1982	27764644	Americas	66.653	4397.575659	69.5069109308435	50.643	69.1926449461671
Colombia	1987	30964245	Americas	67.768	4903.2191	69.5069109308435	50.643	70.3581433692225
Colombia	1992	34202721	Americas	68.421	5444.648617	69.5069109308435	50.643	71.7217653328176
Colombia	1997	37657830	Americas	70.313	6117.361746	69.5069109308435	50.643	73.1915383614987
Colombia	2002	41008227	Americas	71.682	5755.259962	69.5069109308435	50.643	74.2473579779438
Colombia	2007	44227550	Americas	72.889	7006.580419	69.5069109308435	50.643	75.3566822274303
Mexico	1952	30144317	Americas	50.789	3478.125529	69.5069109308435	50.789	60.2359897329338
Mexico	1957	35015548	Americas	55.19	4131.546641	69.5069109308435	50.789	62.0180618513162
Mexico	1962	41121485	Americas	58.299	4581.609385	69.5069109308435	50.789	63.4370609609239
Mexico	1967	47995559	Americas	60.11	5754.733883	69.5069109308435	50.789	64.5063011462444
Mexico	1972	55984294	Americas	62.361	6809.40669	69.5069109308435	50.789	65.7049002213137
Mexico	1977	63759976	Americas	65.032	7674.929108	69.5069109308435	50.789	67.6059124291115
Mexico	1982	71640904	Americas	67.405	9611.147541	69.5069109308435	50.789	69.1926449461671
Mexico	1987	80122492	Americas	69.498	8688.156003	69.5069109308435	50.789	70.3581433692225
Mexico	1992	88111030	Americas	71.455	9472.384295	69.5069109308435	50.789	71.7217653328176
Mexico	1997	95895146	Americas	73.67	9767.29753	69.5069109308435	50.789	73.1915383614987
Mexico	2002	102479927	Americas	74.902	10742.44053	69.5069109308435	50.789	74.2473579779438
Mexico	2007	108700891	Americas	76.195	11977.57496	69.5069109308435	50.789	75.3566822274303
Brazil	1952	56602560	Americas	50.917	2108.944355	69.5069109308435	50.917	60.2359897329338
Brazil	1957	65551171	Americas	53.285	2487.365989	69.5069109308435	50.917	62.0180618513162
Brazil	1962	76039390	Americas	55.665	3336.585802	69.5069109308435	50.917	63.4370609609239
Brazil	1967	88049823	Americas	57.632	3429.864357	69.5069109308435	50.917	64.5063011462444
Brazil	1972	100840058	Americas	59.504	4985.711467	69.5069109308435	50.917	65.7049002213137
Brazil	1977	114313951	Americas	61.489	6660.118654	69.5069109308435	50.917	67.6059124291115
Brazil	1982	128962939	Americas	63.336	7030.835878	69.5069109308435	50.917	69.1926449461671
Brazil	1987	142938076	Americas	65.205	7807.095818	69.5069109308435	50.917	70.3581433692225
Brazil	1992	155975974	Americas	67.057	6950.283021	69.5069109308435	50.917	71.7217653328176
Brazil	1997	168546719	Americas	69.388	7957.980824	69.5069109308435	50.917	73.1915383614987
Brazil	2002	179914212	Americas	71.006	8131.212843	69.5069109308435	50.917	74.2473579779438
Brazil	2007	190010647	Americas	72.39	9065.800825	69.5069109308435	50.917	75.3566822274303
Chile	1952	6377619	Americas	54.745	3939.978789	69.5069109308435	54.745	60.2359897329338
Chile	1957	7048426	Americas	56.074	4315.622723	69.5069109308435	54.745	62.0180618513162
Chile	1962	7961258	Americas	57.924	4519.094331	69.5069109308435	54.745	63.4370609609239
Chile	1967	8858908	Americas	60.523	5106.654313	69.5069109308435	54.745	64.5063011462444
Chile	1972	9717524	Americas	63.441	5494.024437	69.5069109308435	54.745	65.7049002213137
Chile	1977	10599793	Americas	67.052	4756.763836	69.5069109308435	54.745	67.6059124291115
Chile	1982	11487112	Americas	70.565	5095.665738	69.5069109308435	54.745	69.1926449461671
Chile	1987	12463354	Americas	72.492	5547.063754	69.5069109308435	54.745	70.3581433692225
Chile	1992	13572994	Americas	74.126	7596.125964	69.5069109308435	54.745	71.7217653328176
Chile	1997	14599929	Americas	75.816	10118.05318	69.5069109308435	54.745	73.1915383614987
Chile	2002	15497046	Americas	77.86	10778.78385	69.5069109308435	54.745	74.2473579779438
Chile	2007	16284741	Americas	78.553	13171.63885	69.5069109308435	54.745	75.3566822274303
Venezuela	1952	5439568	Americas	55.088	7689.799761	69.5069109308435	55.088	60.2359897329338
Venezuela	1957	6702668	Americas	57.907	9802.466526	69.5069109308435	55.088	62.0180618513162
Venezuela	1962	8143375	Americas	60.77	8422.974165	69.5069109308435	55.088	63.4370609609239
Venezuela	1967	9709552	Americas	63.479	9541.474188	69.5069109308435	55.088	64.5063011462444
Venezuela	1972	11515649	Americas	65.712	10505.25966	69.5069109308435	55.088	65.7049002213137
Venezuela	1977	13503563	Americas	67.456	13143.95095	69.5069109308435	55.088	67.6059124291115
Venezuela	1982	15620766	Americas	68.557	11152.41011	69.5069109308435	55.088	69.1926449461671
Venezuela	1987	17910182	Americas	70.19	9883.584648	69.5069109308435	55.088	70.3581433692225
Venezuela	1992	20265563	Americas	71.15	10733.92631	69.5069109308435	55.088	71.7217653328176
Venezuela	1997	22374398	Americas	72.146	10165.49518	69.5069109308435	55.088	73.1915383614987
Venezuela	2002	24287670	Americas	72.766	8605.047831	69.5069109308435	55.088	74.2473579779438
Venezuela	2007	26084662	Americas	73.747	11415.80569	69.5069109308435	55.088	75.3566822274303
Panama	1952	940080	Americas	55.191	2480.380334	69.5069109308435	55.191	60.2359897329338
Panama	1957	1063506	Americas	59.201	2961.800905	69.5069109308435	55.191	62.0180618513162
Panama	1962	1215725	Americas	61.817	3536.540301	69.5069109308435	55.191	63.4370609609239
Panama	1967	1405486	Americas	64.071	4421.009084	69.5069109308435	55.191	64.5063011462444
